order_id,customer_id,order_date,category,price_per_unit,quantity,total_amount,discount_rate,final_amount,payment_method,order_status,review_score,city,delivery_days,review_missing_flag,delivery_days_missing_flag
ORD009359,CUST00506,2021-10-13,Books,1088949.17,3,3266847.51,0.2,2613478.01,Debit Card,Delivered,4.0,Depok,10.0,0,0
ORD010353,CUST04194,2021-05-19,Home & Living,93692.7,1,93692.7,0.2,74954.16,Credit Card,Delivered,5.0,Palembang,2.0,0,0
ORD014165,CUST03749,2022-05-27,Books,54885.56,1,54885.56,0.0,54885.56,Bank Transfer,Cancelled,1.0,Medan,,0,1
ORD009611,CUST02213,2023-08-23,Fashion,358822.92,20,7176458.4,0.5,3588229.2,E-Wallet,Delivered,4.0,Depok,5.0,0,0
ORD015144,CUST00303,2021-01-18,Beauty,564183.8,4,2256735.2,0.2,1805388.16,COD,Delivered,4.0,Surabaya,6.0,1,0
ORD005346,CUST01449,2022-09-08,Electronics,120621.56,2,241243.12,0.3,168870.18,Debit Card,Delivered,4.0,Bogor,7.0,0,0
ORD004266,CUST03997,2023-03-11,Home & Living,29299.17,3,87897.51,0.5,43948.75,E-Wallet,Processing,2.0,Unknown,,0,1
ORD005187,CUST03965,2022-02-18,Toys,668238.73,1,668238.73,0.0,668238.73,Debit Card,Delivered,1.0,Palembang,9.0,0,0
ORD019617,CUST00290,2023-03-02,Health,186071.98,2,372143.96,0.0,372143.96,E-Wallet,Delivered,3.0,Palembang,2.0,0,0
ORD015270,CUST02430,2021-11-06,Electronics,299044.19,2,598088.38,0.0,598088.38,Debit Card,Shipped,4.0,Tangerang,,1,1
ORD010615,CUST03013,2023-11-15,Home & Living,163888.59,1,163888.59,0.1,147499.73,Debit Card,Delivered,4.0,Bogor,7.0,0,0
ORD007709,CUST00422,2023-04-20,Toys,98205.45,1,98205.45,0.5,49102.72,Bank Transfer,Delivered,4.0,Jakarta,13.0,0,0
ORD017141,CUST01702,2023-02-28,Home & Living,299090.07,1,299090.07,0.25,224317.55,Bank Transfer,Delivered,4.0,Tangerang,6.0,1,0
ORD002580,CUST04249,2022-01-10,Home & Living,113661.71,3,340985.13,0.05,323935.87,E-Wallet,Returned,1.0,Palembang,,0,1
ORD005558,CUST04722,2022-01-09,F&B,117674.26,2,235348.52,0.0,164743.96,COD,Delivered,4.0,Depok,1.0,0,0
ORD003726,CUST00053,2023-07-30,Electronics,21120.53,1,21120.53,0.2,16896.42,Debit Card,Delivered,4.0,Jakarta,7.0,0,1
ORD019597,CUST02651,2021-09-02,Beauty,51255.15,2,102510.3,0.25,76882.73,Credit Card,Delivered,2.0,Tangerang,11.0,0,0
ORD001035,CUST04378,2022-12-08,Home & Living,91155.92,1,91155.92,0.5,45577.96,Credit Card,Shipped,4.0,Depok,,0,1
ORD000981,CUST03349,2023-06-22,Health,381300.17,1,381300.17,0.0,381300.17,Credit Card,Delivered,2.0,Semarang,2.0,0,0
ORD014087,CUST04206,2022-04-23,Electronics,24338.45,4,97353.8,0.05,92486.11,E-Wallet,Processing,5.0,Tangerang,,0,1
ORD008518,CUST00053,2022-05-27,Electronics,148535.19,4,594140.76,0.2,475312.61,Credit Card,Shipped,3.0,Jakarta,,0,1
ORD001816,CUST04504,2021-09-19,Health,49739.37,1,49739.37,0.05,47252.4,Bank Transfer,Delivered,5.0,Tangerang,5.0,0,0
ORD013554,CUST00109,2022-01-28,Sports,318872.02,3,956616.06,0.1,860954.45,Bank Transfer,Delivered,2.0,Bogor,14.0,0,0
ORD010560,CUST03479,2023-10-16,Fashion,1421948.62,3,4265845.86,0.5,2132922.93,Unknown,Cancelled,5.0,Palembang,,0,1
ORD017191,CUST00709,2022-10-18,Health,49413.28,1,49413.28,0.05,46942.62,Credit Card,Delivered,5.0,Unknown,10.0,0,0
ORD006221,CUST00128,2023-03-18,Home & Living,5000.0,3,15000.0,0.25,11250.0,Credit Card,Cancelled,5.0,Unknown,,0,1
ORD006836,CUST03614,2023-05-09,Books,1634209.03,3,4902627.09,0.0,4902627.09,Credit Card,Returned,3.0,Palembang,,0,1
ORD013823,CUST00499,2021-11-24,Toys,76876.03,2,153752.06,0.5,76876.03,Bank Transfer,Delivered,5.0,Makassar,14.0,0,0
ORD010916,CUST00552,2021-12-12,F&B,510517.0,3,1531551.0,0.05,1454973.45,Unknown,Delivered,4.0,Medan,4.0,0,0
ORD018994,CUST04115,2022-09-23,Electronics,346139.4,3,1038418.2,0.0,1038418.2,Debit Card,Cancelled,2.0,Surabaya,,0,1
ORD005307,CUST04117,2021-11-16,Fashion,50686.02,1,50686.02,0.2,40548.82,Credit Card,Delivered,3.0,Bandung,7.0,0,1
ORD010954,CUST04161,2022-11-29,Home & Living,98965.18,1,98965.18,0.5,49482.59,COD,Delivered,4.0,Depok,2.0,0,0
ORD007898,CUST04442,2022-03-27,Sports,98191.67,4,392766.68,0.2,314213.34,Credit Card,Delivered,3.0,Medan,7.0,0,0
ORD005703,CUST04168,2022-06-10,Books,1361225.13,3,4083675.39,0.5,2041837.7,COD,Delivered,3.0,Makassar,5.0,0,0
ORD012556,CUST02858,2021-08-06,Electronics,860877.97,1,860877.97,0.25,645658.48,Bank Transfer,Delivered,5.0,Palembang,14.0,0,0
ORD013445,CUST02487,2022-05-09,Health,612598.75,1,612598.75,0.0,612598.75,COD,Delivered,5.0,Makassar,7.0,0,0
ORD018043,CUST04490,2022-11-02,Fashion,177576.36,1,177576.36,0.25,133182.27,E-Wallet,Delivered,4.0,Depok,8.0,0,0
ORD000209,CUST03058,2022-11-26,Automotive,455518.47,1,455518.47,0.0,455518.47,E-Wallet,Delivered,3.0,Jakarta,1.0,0,0
ORD004200,CUST04763,2021-01-19,Fashion,40863.1,2,81726.2,0.0,81726.2,Credit Card,Shipped,4.0,Medan,,0,1
ORD000937,CUST04395,2023-05-07,Toys,108909.18,1,108909.18,0.2,87127.34,Bank Transfer,Delivered,5.0,Medan,5.0,0,0
ORD006389,CUST01069,2022-01-14,Sports,289125.78,1,289125.78,0.0,289125.78,E-Wallet,Delivered,3.0,Palembang,5.0,0,0
ORD006837,CUST04966,2022-12-15,Books,29328.63,4,117314.52,0.0,117314.52,Debit Card,Processing,2.0,Makassar,,0,1
ORD000120,CUST00518,2023-08-09,Sports,36501.68,2,73003.36,0.0,73003.36,Credit Card,Delivered,3.0,Tangerang,2.0,0,0
ORD017811,CUST02260,2022-08-19,F&B,78376.34,1,78376.34,0.1,70538.71,E-Wallet,Delivered,1.0,Surabaya,7.0,0,1
ORD009991,CUST00800,2021-07-21,Books,65772.64,1,65772.64,0.5,32886.32,Credit Card,Processing,5.0,Makassar,,0,1
ORD007607,CUST04641,2022-03-31,Health,184508.48,2,369016.96,0.3,258311.87,Bank Transfer,Delivered,4.0,Jakarta,6.0,1,0
ORD007291,CUST01522,2023-08-25,Electronics,23548.01,1,23548.01,0.5,11774.0,E-Wallet,Cancelled,1.0,Semarang,,0,1
ORD018330,CUST04555,2022-11-25,Health,125529.34,1,125529.34,0.0,125529.34,COD,Returned,5.0,Bogor,,0,1
ORD007748,CUST02047,2022-10-30,Sports,780695.51,4,3122782.04,0.3,2185947.43,COD,Delivered,5.0,Bandung,14.0,0,0
ORD012823,CUST02154,2023-01-21,Automotive,352688.81,1,352688.81,0.0,352688.81,E-Wallet,Shipped,5.0,Makassar,,0,1
ORD019002,CUST01525,2021-08-30,Books,277743.04,2,555486.08,0.3,388840.26,E-Wallet,Delivered,5.0,Semarang,12.0,0,0
ORD005519,CUST02746,2022-07-22,Books,21468.86,1,21468.86,0.25,16101.65,COD,Processing,4.0,Tangerang,,0,1
ORD016181,CUST03791,2023-01-25,Fashion,91281.81,1,91281.81,0.05,86717.72,Credit Card,Shipped,3.0,Tangerang,,0,1
ORD008360,CUST00626,2022-02-19,Beauty,1672943.73,3,5018831.19,0.25,3764123.39,Debit Card,Delivered,1.0,Surabaya,7.0,0,1
ORD011730,CUST02691,2023-04-17,Toys,128987.2,1,128987.2,0.25,96740.4,Debit Card,Cancelled,4.0,Bandung,,0,1
ORD014071,CUST02102,2021-02-27,Fashion,100173.64,3,300520.92,0.2,240416.74,Credit Card,Delivered,3.0,Medan,5.0,0,0
ORD014554,CUST00406,2022-10-14,Fashion,245633.08,2,491266.16,0.0,491266.16,Debit Card,Shipped,5.0,Jakarta,,0,1
ORD004817,CUST00022,2023-06-30,Beauty,165984.4,1,165984.4,0.15,141086.74,Credit Card,Delivered,3.0,Bandung,9.0,0,0
ORD004744,CUST01144,2022-07-24,Toys,58605.48,2,117210.96,0.2,93768.77,COD,Returned,5.0,Bogor,,0,1
ORD007795,CUST03976,2023-04-01,F&B,5000.0,2,10000.0,0.25,7500.0,Debit Card,Delivered,4.0,Palembang,1.0,0,0
ORD002142,CUST00855,2021-02-07,Electronics,209926.35,1,209926.35,0.0,209926.35,E-Wallet,Processing,4.0,Bandung,,0,1
ORD002394,CUST02720,2021-08-08,Automotive,376407.11,2,752814.22,0.2,602251.38,COD,Delivered,5.0,Makassar,6.0,0,0
ORD003459,CUST03408,2023-05-09,Books,601923.69,4,2407694.76,0.0,2407694.76,Bank Transfer,Delivered,5.0,Jakarta,14.0,0,0
ORD018700,CUST01642,2023-07-08,Beauty,77307.21,5,386536.05,0.05,367209.25,Credit Card,Returned,4.0,Bandung,,1,1
ORD014676,CUST04789,2022-05-24,Sports,105459.59,2,210919.18,0.15,179281.3,E-Wallet,Delivered,4.0,Tangerang,3.0,0,0
ORD016950,CUST02786,2023-06-14,Toys,245883.49,2,491766.98,0.2,393413.58,Credit Card,Delivered,3.0,Surabaya,6.0,0,0
ORD007279,CUST03212,2022-02-20,Beauty,34971.97,3,104915.91,0.15,89178.52,E-Wallet,Processing,4.0,Medan,,0,1
ORD019468,CUST00550,2023-04-04,Home & Living,144281.49,5,721407.45,0.2,577125.96,Debit Card,Delivered,3.0,Jakarta,13.0,0,0
ORD010651,CUST03411,2021-05-28,Fashion,190401.95,1,190401.95,0.25,142801.46,Debit Card,Shipped,5.0,Semarang,,0,1
ORD012219,CUST03298,2023-05-31,Health,277777.3,3,833331.9,0.0,833331.9,Credit Card,Delivered,4.0,Medan,14.0,1,0
ORD019908,CUST03241,2022-04-03,Sports,34265.03,1,34265.03,0.2,27412.02,Credit Card,Shipped,4.0,Tangerang,,0,1
ORD004915,CUST04625,2023-02-09,Sports,144469.37,1,144469.37,0.5,72234.68,Debit Card,Shipped,5.0,Palembang,,0,1
ORD008414,CUST00292,2022-12-30,Toys,395695.44,1,395695.44,0.0,395695.44,Bank Transfer,Delivered,5.0,Makassar,14.0,0,0
ORD010925,CUST04006,2023-02-25,F&B,454170.0,10,4541700.0,0.5,2270850.0,Bank Transfer,Shipped,1.0,Makassar,,0,1
ORD008050,CUST00470,2022-02-16,Sports,1779886.58,3,5339659.74,0.2,4271727.79,COD,Shipped,5.0,Palembang,,0,1
ORD014242,CUST01119,2021-06-22,Fashion,50881.03,2,101762.06,0.15,86497.75,E-Wallet,Shipped,5.0,Medan,,0,1
ORD018106,CUST00553,2021-05-08,Fashion,139990.66,1,139990.66,0.25,104992.99,COD,Delivered,5.0,Surabaya,7.0,0,0
ORD013357,CUST02840,2022-02-27,Automotive,234119.99,2,468239.98,0.0,468239.98,Debit Card,Delivered,4.0,Jakarta,5.0,0,0
ORD009729,CUST01560,2021-04-04,Sports,112631.06,4,450524.24,0.0,450524.24,E-Wallet,Delivered,5.0,Semarang,7.0,0,1
ORD019890,CUST02716,2023-07-11,Electronics,1014298.7,10,10142987.0,0.2,8114389.6,Credit Card,Shipped,3.0,Semarang,,0,1
ORD003617,CUST02868,2021-01-08,Electronics,275786.77,2,551573.54,0.1,496416.19,Credit Card,Shipped,4.0,Jakarta,,0,1
ORD010347,CUST03752,2021-09-23,Fashion,1346142.48,1,1346142.48,0.0,1346142.48,Bank Transfer,Delivered,5.0,Palembang,13.0,0,0
ORD017655,CUST04093,2023-02-06,Sports,186779.09,3,560337.27,0.25,420252.95,Debit Card,Delivered,4.0,Semarang,7.0,1,1
ORD006530,CUST01431,2023-07-17,Health,337793.48,20,6755869.6,0.0,6755869.6,Bank Transfer,Delivered,3.0,Makassar,1.0,0,0
ORD018535,CUST01751,2021-02-17,Health,28040.64,1,28040.64,0.0,28040.64,E-Wallet,Shipped,5.0,Semarang,,0,1
ORD009836,CUST03627,2022-06-15,Health,542040.38,4,2168161.52,0.5,1084080.76,COD,Delivered,4.0,Surabaya,7.0,0,1
ORD012567,CUST02723,2021-10-09,F&B,34494.37,1,34494.37,0.2,27595.5,Bank Transfer,Shipped,5.0,Palembang,,0,1
ORD019095,CUST01191,2021-08-05,Electronics,28147.17,5,140735.85,0.05,133699.06,Credit Card,Shipped,4.0,Unknown,,0,1
ORD006294,CUST02877,2021-06-05,Automotive,5879.4,2,11758.8,0.0,11758.8,E-Wallet,Cancelled,5.0,Bogor,,0,1
ORD011472,CUST01546,2022-09-03,Sports,110701.95,1,110701.95,0.1,99631.76,Debit Card,Delivered,4.0,Makassar,2.0,0,0
ORD013703,CUST01482,2021-02-26,Automotive,13419.9,3,40259.7,0.0,20129.85,Credit Card,Returned,5.0,Makassar,,0,1
ORD007667,CUST04257,2021-09-17,Beauty,21289.7,3,63869.1,0.05,60675.64,Bank Transfer,Delivered,5.0,Bandung,7.0,0,1
ORD007331,CUST03238,2023-09-14,Sports,263383.37,2,526766.74,0.15,447751.73,Bank Transfer,Shipped,4.0,Bandung,,0,1
ORD007902,CUST04316,2021-05-14,Toys,285241.05,2,570482.1,0.15,484909.78,Bank Transfer,Processing,5.0,Medan,,0,1
ORD008100,CUST00129,2022-11-19,Automotive,139951.17,2,279902.34,0.05,265907.22,E-Wallet,Delivered,4.0,Medan,13.0,0,0
ORD008586,CUST02914,2021-04-09,Fashion,40803.28,1,40803.28,0.1,36722.95,Bank Transfer,Returned,5.0,Jakarta,,0,1
ORD007145,CUST01436,2021-11-02,Electronics,19744.99,2,39489.98,0.15,33566.48,Credit Card,Cancelled,4.0,Surabaya,,0,1
ORD000035,CUST04544,2022-09-06,Fashion,560844.76,3,1682534.28,0.1,1514280.85,Credit Card,Shipped,4.0,Bandung,,1,1
ORD007899,CUST02560,2022-09-25,Fashion,67190.42,1,67190.42,0.0,47033.29,Debit Card,Delivered,5.0,Semarang,6.0,0,0
ORD007201,CUST03739,2022-11-15,Automotive,48151.14,3,144453.42,0.0,144453.42,Debit Card,Delivered,4.0,Depok,7.0,0,0
ORD009925,CUST00588,2023-10-12,Automotive,139892.58,1,139892.58,0.5,69946.29,COD,Delivered,4.0,Depok,9.0,0,0
ORD013371,CUST03014,2022-08-27,Home & Living,83652.54,3,250957.62,0.15,213313.98,E-Wallet,Processing,3.0,Tangerang,,0,1
ORD001428,CUST00827,2021-02-23,Automotive,111721.49,4,446885.96,0.0,446885.96,Credit Card,Delivered,4.0,Makassar,4.0,0,0
ORD009676,CUST03048,2023-12-03,Health,149019.48,1,149019.48,0.0,104313.64,Credit Card,Delivered,3.0,Palembang,5.0,0,0
ORD011048,CUST01346,2021-12-16,Home & Living,78405.24,2,156810.48,0.05,148969.96,Bank Transfer,Cancelled,5.0,Jakarta,,0,1
ORD005287,CUST02136,2022-03-06,Health,38655.74,3,115967.22,0.1,104370.5,E-Wallet,Delivered,4.0,Jakarta,1.0,0,0
ORD005447,CUST02796,2021-04-13,F&B,689894.29,5,3449471.45,0.3,2414630.02,Credit Card,Delivered,5.0,Unknown,9.0,0,0
ORD000409,CUST04124,2022-09-19,Beauty,86919.04,1,86919.04,0.0,86919.04,Bank Transfer,Delivered,4.0,Depok,10.0,1,0
ORD016067,CUST00179,2022-01-14,Books,132587.01,1,132587.01,0.0,92810.91,COD,Processing,5.0,Surabaya,,0,1
ORD010147,CUST02292,2023-07-08,Automotive,695501.62,1,695501.62,0.0,695501.62,Bank Transfer,Shipped,2.0,Jakarta,,0,1
ORD019519,CUST02146,2022-04-06,Health,93390.29,3,280170.87,0.2,224136.7,Credit Card,Shipped,4.0,Tangerang,,0,1
ORD006754,CUST01452,2021-04-18,Home & Living,39776.4,1,39776.4,0.05,37787.58,Debit Card,Delivered,4.0,Bandung,8.0,0,0
ORD008132,CUST01759,2021-07-19,Sports,676346.89,2,1352693.78,0.0,1352693.78,Credit Card,Delivered,5.0,Jakarta,1.0,0,0
ORD006187,CUST00239,2021-05-06,F&B,22000.09,1,22000.09,0.0,22000.09,E-Wallet,Delivered,4.0,Jakarta,14.0,0,0
ORD010181,CUST02502,2022-07-05,Automotive,647034.19,1,647034.19,0.0,647034.19,E-Wallet,Delivered,4.0,Tangerang,12.0,0,0
ORD011681,CUST00214,2023-01-14,Home & Living,410622.79,1,410622.79,0.05,390091.65,Bank Transfer,Delivered,3.0,Makassar,6.0,0,0
ORD000352,CUST01125,2023-05-09,Home & Living,53820.06,2,107640.12,0.3,75348.08,E-Wallet,Shipped,5.0,Makassar,,0,1
ORD013514,CUST04431,2022-05-23,Beauty,155780.13,1,155780.13,0.0,155780.13,COD,Delivered,3.0,Semarang,4.0,0,0
ORD010366,CUST02816,2022-09-19,Fashion,116433.2,2,232866.4,0.0,232866.4,COD,Delivered,2.0,Tangerang,8.0,0,0
ORD003303,CUST04667,2023-01-31,Fashion,339353.85,1,339353.85,0.15,288450.77,COD,Delivered,5.0,Palembang,8.0,0,0
ORD018597,CUST01602,2021-10-07,Home & Living,103956.56,1,103956.56,0.0,77967.42,Debit Card,Shipped,3.0,Semarang,,0,1
ORD005136,CUST02095,2023-05-27,Books,91494.87,1,91494.87,0.1,82345.38,Credit Card,Delivered,4.0,Jakarta,4.0,0,0
ORD000219,CUST02368,2022-03-01,Toys,167612.86,2,335225.72,0.25,251419.29,Debit Card,Shipped,4.0,Semarang,,0,1
ORD007229,CUST02719,2021-06-05,Fashion,253393.94,1,253393.94,0.5,126696.97,Debit Card,Shipped,3.0,Bandung,,0,1
ORD002352,CUST01520,2022-08-17,Electronics,107855.25,1,107855.25,0.05,102462.49,Credit Card,Delivered,4.0,Unknown,7.0,1,1
ORD004016,CUST00054,2021-10-06,Beauty,371270.48,1,371270.48,0.0,371270.48,COD,Delivered,4.0,Makassar,10.0,0,0
ORD010138,CUST01855,2021-04-09,Automotive,658808.74,1,658808.74,0.3,461166.12,COD,Delivered,4.0,Tangerang,12.0,0,0
ORD015268,CUST03499,2021-06-21,Home & Living,253357.18,5,1266785.9,0.2,1013428.72,Bank Transfer,Delivered,5.0,Bogor,13.0,0,0
ORD013455,CUST03622,2023-08-15,Toys,16041.11,1,16041.11,0.5,8020.56,Credit Card,Delivered,4.0,Surabaya,4.0,0,0
ORD004195,CUST00211,2023-10-28,Fashion,45835.41,3,137506.23,0.1,123755.61,Bank Transfer,Cancelled,4.0,Medan,,0,1
ORD002782,CUST00747,2021-08-01,F&B,89189.54,1,89189.54,0.1,80270.59,Debit Card,Delivered,4.0,Surabaya,13.0,0,0
ORD011969,CUST04231,2022-11-20,Sports,41681.3,1,41681.3,0.25,31260.98,Debit Card,Delivered,5.0,Depok,10.0,0,0
ORD019611,CUST01219,2022-08-24,Electronics,207679.56,1,207679.56,0.15,176527.63,Debit Card,Delivered,4.0,Medan,12.0,0,0
ORD006000,CUST03836,2022-01-24,Sports,44696.68,2,89393.36,0.0,89393.36,COD,Delivered,4.0,Bogor,10.0,1,0
ORD001995,CUST03459,2022-05-25,Health,848984.1,3,2546952.3,0.5,1273476.15,Bank Transfer,Cancelled,4.0,Palembang,,0,1
ORD005251,CUST02821,2023-07-25,Home & Living,338096.49,4,1352385.96,0.2,1081908.77,Debit Card,Shipped,5.0,Bandung,,0,1
ORD016687,CUST00238,2023-04-11,Automotive,33577.71,1,33577.71,0.0,33577.71,COD,Shipped,2.0,Surabaya,,0,1
ORD019012,CUST04428,2022-09-19,Books,90176.04,1,90176.04,0.15,76649.63,Credit Card,Delivered,5.0,Bogor,2.0,0,0
ORD000929,CUST01915,2023-11-23,Health,186451.14,1,186451.14,0.25,139838.36,Credit Card,Delivered,4.0,Medan,7.0,0,0
ORD001511,CUST01451,2023-03-10,Home & Living,48520.15,1,48520.15,0.2,38816.12,Credit Card,Delivered,1.0,Bogor,11.0,0,0
ORD011277,CUST02553,2021-05-12,Electronics,1316098.32,2,2632196.64,0.2,2105757.31,Credit Card,Processing,4.0,Palembang,,0,1
ORD003389,CUST01682,2022-03-02,Electronics,639269.51,10,6392695.1,0.3,4474886.57,E-Wallet,Cancelled,1.0,Unknown,,0,1
ORD008254,CUST04957,2023-11-18,Fashion,8932.66,2,17865.32,0.0,17865.32,E-Wallet,Cancelled,5.0,Depok,,0,1
ORD000475,CUST01694,2023-11-27,Books,87487.73,1,87487.73,0.25,65615.8,Credit Card,Delivered,5.0,Makassar,2.0,0,0
ORD014021,CUST01766,2023-04-01,Health,110286.6,3,330859.8,0.0,330859.8,Bank Transfer,Delivered,4.0,Depok,10.0,1,0
ORD002790,CUST00754,2021-09-02,Beauty,712110.55,1,712110.55,0.1,640899.5,E-Wallet,Cancelled,4.0,Surabaya,,0,1
ORD011451,CUST01952,2023-11-08,Automotive,211826.33,1,211826.33,0.0,211826.33,E-Wallet,Delivered,4.0,Unknown,8.0,0,0
ORD009239,CUST01858,2023-10-08,Sports,674671.6,2,1349343.2,0.0,1349343.2,E-Wallet,Delivered,5.0,Jakarta,8.0,0,0
ORD014980,CUST03792,2023-05-05,Electronics,208123.4,1,208123.4,0.0,104061.7,E-Wallet,Delivered,3.0,Bogor,12.0,0,0
ORD012148,CUST04964,2023-05-20,Beauty,310707.25,1,310707.25,0.2,248565.8,COD,Processing,5.0,Depok,,0,1
ORD000607,CUST04874,2021-12-30,Toys,593870.76,5,2969353.8,0.0,2969353.8,Bank Transfer,Delivered,2.0,Palembang,14.0,0,0
ORD018237,CUST03821,2023-09-01,Books,414269.67,1,414269.67,0.05,393556.19,E-Wallet,Shipped,4.0,Tangerang,,0,1
ORD009407,CUST03087,2022-02-08,Health,872324.68,1,872324.68,0.25,654243.51,E-Wallet,Delivered,3.0,Palembang,6.0,0,0
ORD009043,CUST03552,2021-06-20,Health,81213.25,4,324853.0,0.3,227397.1,Unknown,Delivered,5.0,Palembang,2.0,0,0
ORD018077,CUST03359,2021-07-11,F&B,207946.68,4,831786.72,0.2,665429.38,E-Wallet,Delivered,4.0,Semarang,9.0,0,0
ORD014489,CUST04418,2021-03-04,Home & Living,182196.76,2,364393.52,0.0,364393.52,Credit Card,Delivered,4.0,Bogor,8.0,0,0
ORD003063,CUST00179,2021-06-12,Beauty,82094.24,1,82094.24,0.3,57465.97,COD,Delivered,4.0,Bogor,11.0,0,0
ORD001289,CUST03241,2022-04-15,Sports,247016.84,1,247016.84,0.15,209964.31,Bank Transfer,Delivered,4.0,Medan,1.0,0,0
ORD016997,CUST04827,2021-07-06,Automotive,409267.8,2,818535.6,0.5,409267.8,Credit Card,Shipped,3.0,Medan,,0,1
ORD007133,CUST00738,2021-10-13,Electronics,8376509.36,4,33506037.44,0.05,31830735.57,E-Wallet,Delivered,3.0,Bogor,10.0,0,0
ORD012086,CUST04894,2023-04-01,Books,21446.53,2,42893.06,0.1,38603.75,Credit Card,Delivered,4.0,Medan,7.0,0,0
ORD014884,CUST04619,2023-04-06,Health,145584.19,1,145584.19,0.25,109188.14,Credit Card,Delivered,4.0,Surabaya,8.0,1,0
ORD005859,CUST00328,2022-12-21,Electronics,108184.29,1,108184.29,0.0,108184.29,Bank Transfer,Delivered,4.0,Palembang,6.0,0,0
ORD018684,CUST01798,2021-09-03,Fashion,161301.27,1,161301.27,0.0,161301.27,E-Wallet,Delivered,3.0,Tangerang,2.0,0,0
ORD006179,CUST02599,2021-08-23,F&B,316654.47,5,1583272.35,0.0,1583272.35,Credit Card,Delivered,4.0,Tangerang,12.0,1,0
ORD015964,CUST02002,2021-02-07,Automotive,315721.02,1,315721.02,0.1,284148.92,Credit Card,Delivered,5.0,Jakarta,11.0,0,0
ORD006905,CUST03239,2023-02-03,Beauty,1157772.66,1,1157772.66,0.25,868329.49,Bank Transfer,Shipped,4.0,Unknown,,0,1
ORD001476,CUST00131,2021-08-17,Home & Living,130427.08,1,130427.08,0.0,91298.96,E-Wallet,Delivered,5.0,Depok,9.0,0,0
ORD013663,CUST03494,2021-11-23,Electronics,565358.57,3,1696075.71,0.0,1696075.71,E-Wallet,Processing,4.0,Makassar,,1,1
ORD004885,CUST02245,2023-09-12,Beauty,143691.66,4,574766.64,0.1,517289.98,Debit Card,Delivered,2.0,Unknown,11.0,0,0
ORD015456,CUST04398,2021-07-20,Books,69801.37,1,69801.37,0.15,59331.16,Credit Card,Cancelled,5.0,Bogor,,0,1
ORD010889,CUST02335,2023-12-22,Health,67607.18,1,67607.18,0.2,54085.74,E-Wallet,Shipped,5.0,Medan,,0,1
ORD011679,CUST00848,2021-11-02,Health,32550.51,5,162752.55,0.1,146477.29,Debit Card,Delivered,4.0,Tangerang,7.0,0,1
ORD009648,CUST01137,2023-12-31,F&B,1120956.13,5,5604780.65,0.0,5604780.65,Debit Card,Delivered,2.0,Surabaya,11.0,0,0
ORD013252,CUST03762,2021-12-15,Books,391258.02,1,391258.02,0.1,352132.22,Credit Card,Delivered,5.0,Bandung,5.0,0,0
ORD017283,CUST00924,2021-05-29,Sports,151826.63,4,607306.52,0.25,455479.89,Credit Card,Delivered,4.0,Medan,4.0,0,0
ORD018294,CUST00491,2022-09-07,Automotive,119045.38,1,119045.38,0.5,59522.69,Bank Transfer,Delivered,4.0,Makassar,12.0,0,0
ORD012673,CUST01514,2021-08-08,Health,59614.42,2,119228.84,0.15,101344.51,E-Wallet,Shipped,5.0,Unknown,,0,1
ORD001806,CUST00191,2021-06-23,Toys,72229.64,1,72229.64,0.0,65006.68,Bank Transfer,Processing,4.0,Depok,,0,1
ORD013896,CUST01658,2023-03-12,Fashion,161438.98,1,161438.98,0.0,161438.98,Debit Card,Delivered,5.0,Bogor,14.0,0,0
ORD002636,CUST01177,2023-09-09,Home & Living,22980.42,10,229804.2,0.05,218313.99,E-Wallet,Delivered,4.0,Jakarta,3.0,0,0
ORD011862,CUST04393,2022-07-12,Home & Living,1196480.77,2,2392961.54,0.0,2392961.54,Bank Transfer,Delivered,5.0,Jakarta,13.0,0,0
ORD008157,CUST01658,2022-04-01,F&B,68383.3,1,68383.3,0.5,34191.65,Unknown,Returned,4.0,Surabaya,,0,1
ORD008575,CUST00508,2021-12-16,Automotive,77235.07,1,77235.07,0.15,65649.81,Credit Card,Shipped,3.0,Bogor,,0,1
ORD004986,CUST00596,2021-06-05,Automotive,37448.33,3,112344.99,0.1,101110.49,Bank Transfer,Shipped,3.0,Jakarta,,0,1
ORD015993,CUST04339,2021-04-15,Books,3344207.32,3,10032621.96,0.5,5016310.98,Bank Transfer,Delivered,3.0,Jakarta,6.0,0,0
ORD014000,CUST01157,2023-08-21,Automotive,30125.47,1,30125.47,0.5,15062.74,Credit Card,Delivered,2.0,Palembang,7.0,0,1
ORD003143,CUST00276,2022-07-17,Electronics,76925.1,4,307700.4,0.05,292315.38,E-Wallet,Delivered,5.0,Makassar,14.0,0,0
ORD006742,CUST03837,2022-01-18,Toys,155984.37,1,155984.37,0.5,77992.18,Debit Card,Processing,5.0,Bogor,,0,1
ORD018646,CUST00849,2021-10-02,Books,43290.19,1,43290.19,0.15,36796.66,Bank Transfer,Shipped,4.0,Jakarta,,0,1
ORD016415,CUST04625,2021-11-15,Sports,664929.45,1,664929.45,0.0,664929.45,E-Wallet,Shipped,5.0,Semarang,,0,1
ORD018264,CUST04978,2022-04-17,F&B,35857.96,10,358579.6,0.0,358579.6,Bank Transfer,Delivered,4.0,Surabaya,13.0,0,0
ORD016047,CUST00696,2021-03-10,Automotive,37508.8,1,37508.8,0.0,37508.8,Credit Card,Delivered,4.0,Depok,14.0,0,0
